Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1564570013000,00:1c:f0:88:70:1a,-84,Stafila,14.47908735,48.97341016,8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1564503983000,00:1d:0f:c6:d2:e6,-73,iNET4_Brodsky,14.43502065,48.98746843,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,112462
1565375381000,00:1d:0f:ca:7c:78,-87,Avanti nahore,14.32166339,48.81527205,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503811000,00:1d:0f:ca:b8:34,-75,STARNET_Buricovi,14.43685015,48.98620376,4,[WPA2-PSK-CCMP-preauth][ESS],,52432
1564503680000,00:1d:0f:d0:a1:96,-86,TP-LINK,14.43765894,48.98471064,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503490000,00:1d:0f:d3:47:fc,-79,Special Head,14.43988065,48.98329123,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,12412
1564234262000,00:1d:0f:e2:75:30,-26,Home,14.31120626,48.80112015,16,[WPA-PSK-CCMP][ESS],,112462
1588691860000,00:1d:0f:e4:49:12,-71,STARNET-Stasek,14.31099698,48.80096597,9,[WEP][ESS],,132472
1564570264000,00:1d:0f:e6:fe:64,-90,LuckyNet_Pomijova,14.47179034,48.98526847,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1588691783000,00:1d:0f:e7:a8:42,-75,hron .opnt,14.31097068,48.80112133,3,[WPA2-PSK-CCMP-preauth][ESS],,62437
1564232922000,00:1d:0f:e7:b7:b6,-79,STARNET-xxx,14.31033559,48.80277852,6,[WEP][ESS],,32422
1564503547000,00:1d:0f:e9:ca:92,-82,blizzard,14.43864896,48.98326717,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,32422
1564503864000,00:1d:0f:eb:11:c4,-84,Petra,14.43629732,48.98626493,4,[WEP][ESS],,62437
1584895236000,00:1d:0f:f1:ea:ce,-64,Starnet Jiri,14.30625672,48.79652867,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564231730000,00:1d:0f:f1:ee:36,-78,Bawor,14.31314625,48.80570559,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,32422
1564502744000,00:1d:0f:fd:b2:68,-88,test,14.44265505,48.98225642,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,12412
1564503645000,00:1d:60:04:aa:b2,-89,Olga-net,14.43752395,48.98422428,4,[WPA-PSK-TKIP][ESS],,12412
1564232489000,00:1d:c9:07:91:1c,-90,REMOTE48pnfr,14.31713971,48.80650986,6,[WPA2-PSK-CCMP][ESS],,32422
1564231896000,00:1e:2a:56:3e:9c,-79,TSNET.Machova.VIP,14.31239221,48.80645453,6,[WEP][ESS],,102457
1564231901000,00:1e:52:f5:6c:27,-74,The Wi-Fi Network,14.31242807,48.80646968,6,[WPA2-PSK-CCMP][ESS],,12412
1564503804000,00:1e:58:0b:6c:40,-88,Slava,14.43696378,48.98624853,4,[WPA2-PSK-CCMP][ESS],,62437
1564503948000,00:1e:58:15:0c:96,-77,Jindrova,14.43532845,48.98709225,3,[WEP][ESS],,82447
1564504545000,00:1e:8c:e5:14:82,-88,Zavadilka_2606,14.42625356,48.98885518,3,[WEP][ESS],,62437
1564570146000,00:1e:c1:9f:ff:40,-88,JVKfree,14.47536401,48.97792571,10,[ESS],,62437
1564570272000,00:1e:e5:8c:ac:d6,-89,Maskovi,14.47205983,48.98636784,12,[WPA2-PSK-CCMP][ESS],,62437
1564570111000,00:1f:1f:cf:63:d2,-86,Broz,14.47786163,48.97632325,16,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,92452
1564504008000,00:1f:1f:f8:a5:9b,-64,STARNET-Sedlacek,14.43481577,48.98773191,3,[WPA-PSK-TKIP][WPS][ESS],,32422
1564503853000,00:1f:1f:f9:4c:7d,-86,LENOVO,14.43626941,48.98633888,5,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1564503388000,00:1f:1f:ff:d2:3a,-88,aaa,14.44102747,48.9831244,4,[WPA2-PSK-CCMP][WPS][ESS],,112462
1588691841000,00:21:27:d0:80:d8,-87,Novakovi,14.31099633,48.80096682,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564570135000,00:21:27:d9:d9:42,-82,Chiefcip,14.47650038,48.97747842,12,[WEP][ESS],,62437
1564502744000,00:21:27:e1:ba:54,-86,TP-LINK_E1BA54,14.44265505,48.98225642,5,[WEP][ESS],,62437
1564502773000,00:21:27:e8:0b:9e,-86,Ross,14.4426419,48.98262661,4,[WEP][ESS],,62437
1564503804000,00:21:27:e8:12:ac,-83,MasaNET,14.43696378,48.98624853,4,[WEP][ESS],,62437
1564503864000,00:21:27:e8:12:b4,-84,Mila,14.43629732,48.98626493,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564232961000,00:21:27:e9:ae:8a,-84,Novotny,14.31001894,48.80226406,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564504400000,00:21:27:e9:f9:e2,-74,AP-BA,14.42830416,48.98818775,5,[WPA-PSK-TKIP][ESS],,62437
1564503990000,00:21:27:e9:fa:1c,-82,Monanet1,14.43491881,48.98751598,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564502773000,00:21:27:e9:fa:7c,-87,zezour,14.4426419,48.98262661,4,[WEP][ESS],,72442
1564503526000,00:21:27:ed:f7:1c,-88,Vazy,14.43909713,48.98325219,3,[WEP][ESS],,102457
1588691508000,00:21:27:ef:5f:b4,-86,TP-LINK,14.30708458,48.80030838,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564570279000,00:21:27:f4:43:10,-82,MMM,14.47261562,48.98729025,10,[WPA-PSK-CCMP][ESS],,62437
1565374251000,00:21:27:fb:aa:cc,-83,Vyhlidka,14.32108168,48.80819526,3,[WEP][ESS],,92452
1588691521000,00:21:29:76:93:8e,-80,HOME,14.30719588,48.80040598,3,[WPA2-PSK-CCMP][WPS][ESS],,92452
1564503990000,00:21:63:e9:6d:90,-84,B006,14.43491881,48.98751598,3,[ESS],,42427
1564503987000,00:21:63:e9:6d:91,-81,VOIP,14.43495252,48.98748878,3,[WEP][ESS],,42427
1564570146000,00:22:57:10:d3:80,-88,JVKfree,14.47536401,48.97792571,10,[ESS],,62437
1565374399000,00:22:6b:4d:64:7f,-89,RFWCK,14.31991435,48.81013822,4,[WPA2-PSK-CCMP+TKIP][ESS],,62437
1564570020000,00:22:6c:bb:8b:4c,-76,APLAY ONE_8B4C,14.47890334,48.9739867,6,[ESS],,112462
1564503882000,00:22:75:32:48:91,-83,Bery,14.43611695,48.98643348,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564504085000,00:22:75:d2:02:fe,-90,homeSwitch,14.43375737,48.98798436,3,[WPS][WEP][ESS],,12412
1564570251000,00:22:88:03:1e:12,-78,Bus Wi-Fi,14.47179241,48.98380075,11,[ESS],,12412
1588691650000,00:22:b0:aa:fc:62,-84,Jilkova,14.30951859,48.8005444,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564503792000,00:23:54:3a:30:70,-80,WL520GC_Xdkt,14.43712608,48.98612056,5,[WPA-PSK-TKIP][ESS],,112462
1564233027000,00:23:cd:12:35:0a,-75,WIFI Kotlarovi,14.31030096,48.80148838,6,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,112462
1564503864000,00:23:cd:17:12:1c,-84,STARNET-Stargate,14.43629732,48.98626493,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,52432
1564570379000,00:23:cd:18:c9:3c,-89,Lan231,14.47684075,48.99253502,12,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],,12412
1564231936000,00:23:cd:c1:50:ec,-69,Rada,14.31282004,48.80681925,9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1565374212000,00:23:cd:c1:51:28,-79,POLDA,14.32089629,48.80758576,7,[ESS],,132472
1564504036000,00:23:cd:c2:2e:80,-73,Patrika,14.43468107,48.98811625,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,32422
1589042056000,00:23:cd:c2:3f:2c,-85,kocicky,14.31062562,48.80091445,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,12412
1564503526000,00:23:cd:c4:c7:68,-90,STARNET-Vesela,14.43909713,48.98325219,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564570383000,00:23:cd:c4:d3:5a,-90,TOMODO,14.47722659,48.99304814,13,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564232918000,00:23:cd:c5:7b:7c,-85,STARNET-Dadkova,14.31040597,48.80283793,7,[WPA2-PSK-TKIP-preauth][ESS],,62437
1565374596000,00:23:cd:c5:ed:6e,-80,sumava.ap,14.32168721,48.81209363,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,22417
1564503818000,00:23:cd:cb:4e:d0,-85,Nydr2,14.43674515,48.9861913,4,[WPA2-PSK-CCMP-preauth][ESS],,22417
1565374294000,00:23:cd:cb:5a:de,-67,TP-LINK_CB5ADE,14.32092811,48.80874989,4,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,112462
1588691589000,00:23:cd:d0:6c:70,-86,Mlckovska,14.30829681,48.80044613,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,32422
1584903690000,00:23:cd:d3:88:d2,-71,QOTSA,14.31161574,48.80083993,51,[WPA2-PSK-CCMP-preauth][ESS],,62437
1564503768000,00:23:cd:d4:d3:72,-83,STARNET_DMarkovicova,14.43719201,48.98572874,4,[WPA2-PSK-CCMP-preauth][ESS],,42427
1565374116000,00:23:cd:d5:c8:56,-86,NaSkalce542,14.31932731,48.80674117,5,[WEP][ESS],,62437
1564234262000,00:23:cd:d5:cc:da,-66,Cizkova,14.31120626,48.80112015,16,[WEP][ESS],,62437
1588691703000,00:23:cd:d5:cd:ea,-77,STARNET_Postl,14.3104812,48.80085027,5,[WEP][ESS],,62437
1565374085000,00:23:cd:d5:d6:92,-88,PENZION_SVET,14.31876362,48.80646527,3,[ESS],,112462
1564231665000,00:23:cd:d5:d8:42,-86,Litera Krumlov,14.31393815,48.8061076,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564232952000,00:23:cd:d5:de:fa,-85,STARNET CK,14.31015315,48.80235898,10,[WEP][ESS],,62437
1564503924000,00:23:cd:d5:ea:d2,-87,WiFi_001,14.4354569,48.98681933,3,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503662000,00:23:cd:d6:5f:7a,-90,Kostirovy,14.43744415,48.98447665,4,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564231756000,00:23:cd:d9:41:b2,-86,mojzisova.opn,14.31272912,48.80555825,6,[WEP][ESS],,62437
1564570544000,00:23:cd:f0:8c:6a,-88,KD01,14.47699295,49.00482808,10,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,42427
1564503697000,00:23:cd:f1:ee:90,-76,MEDVED,14.43756859,48.98478469,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,122467
1564232376000,00:23:f8:4e:1e:fa,-75,Nase,14.31782318,48.80792235,9,[WPA2-PSK-CCMP][WPS][ESS],,72442
1584895236000,00:23:f8:5d:78:db,-80,ZyXEL,14.30625672,48.79652867,3,[WPA2-PSK-CCMP][WPS][ESS],,132472
1564570428000,00:23:f8:77:97:67,-85,CRa1,14.48195859,48.99932093,11,[WPA2-PSK-CCMP][ESS],,102457
1564570006000,00:23:f8:91:b1:81,-84,fulgurbattman,14.47917233,48.97305664,8,[WPA2-PSK-CCMP][ESS],,132472
1564570006000,00:23:f8:91:b1:82,-84,VOIP,14.47917233,48.97305664,8,[WEP][ESS],,132472
1564502744000,00:24:01:90:0c:b2,-89,Nelinka149,14.44265505,48.98225642,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,102457
1564570139000,00:24:8c:41:6e:8b,-88,100,14.47611067,48.97767582,13,[WPA2-PSK-CCMP+TKIP][ESS],,62437
1564232957000,00:24:b2:25:81:58,-82,NETGEAR,14.31007646,48.80231048,6,[WPA2-PSK-CCMP][ESS],,62437
1564503924000,00:25:86:b4:01:02,-83,TP-LINK_B40102,14.4354569,48.98681933,3,[WEP][ESS],,62437
1565374377000,00:25:86:b9:d6:54,-88,Doma,14.32010395,48.80983144,5,[ESS],,62437
1565373941000,00:25:86:ca:f4:28,-87,Hanus,14.31597475,48.80585576,4,[WEP][ESS],,62437
1564503906000,00:25:86:d9:9a:c0,-84,Simiml,14.43572979,48.98663805,3,[WPA2-PSK-CCMP-preauth][ESS],,112462
1588691557000,00:25:86:de:4f:60,-81,STARNET_Michalovi,14.30772508,48.80037018,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,92452
1588691541000,00:25:86:df:42:40,-83,smutek.opnt,14.30751154,48.80043019,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,22417
1564503861000,00:25:86:df:94:dc,-77,pisek,14.43628691,48.98625513,4,[WEP][ESS],,62437
1564503987000,00:25:9c:ea:73:dd,-89,linksys,14.43495252,48.98748878,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564504008000,00:26:18:d8:c8:c9,-83,VPD,14.43481577,48.98773191,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,22417
1564570286000,00:26:cb:b9:ec:50,-85,mmcb,14.47326343,48.98816005,11,[WPA2-EAP-CCMP][ESS],,62437
1564570286000,00:26:cb:b9:ec:5f,-89,mmcb,14.47326343,48.98816005,11,[WPA2-EAP-CCMP][ESS],,-5220
1564503607000,00:26:cb:c5:f0:a0,-84,mmcb,14.43790867,48.98371826,3,[WPA2-EAP-CCMP][ESS],,12412
1564503600000,00:26:cb:c5:f0:a1,-87,mmcb-host,14.43800067,48.98368316,3,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],,12412
1564503600000,00:26:cb:c5:f0:a2,-87,mmcb-free,14.43800067,48.98368316,3,[ESS],,12412
1565374220000,00:27:19:15:5f:c3,-90,POLACEK,14.32098461,48.80770745,4,[ESS],,62437
1564232843000,00:27:19:18:5e:68,-87,TP-LINK_185E68,14.31057461,48.80377742,6,[WEP][ESS],,22417
1564570293000,00:27:19:19:38:8e,-87,MICHAL,14.4738816,48.98881451,12,[WPA2-PSK-CCMP-preauth][ESS],,62437
1565374949000,00:27:19:1a:28:98,-87,top1,14.31977548,48.81515722,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564502773000,00:27:19:1c:3d:1e,-83,STARNET_Hosek,14.4426419,48.98262661,4,[WPA2-PSK-CCMP-preauth][ESS],,12412
1564504570000,00:27:19:1c:57:e4,-80,Syki,14.42629488,48.98874278,3,[WEP][ESS],,132472
1564504012000,00:27:19:1c:5e:7a,-89,Evicka wifi,14.43479903,48.98778675,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,12412
1589041238000,00:27:19:1c:77:9e,-89,ivank.opnt,14.30475971,48.80323315,3,[WPA2-PSK-CCMP-preauth][ESS],,112462
1564570149000,00:27:19:1d:3d:ac,-86,WIFI10,14.47504393,48.97807226,11,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,92452
1564503853000,00:27:19:c0:bd:50,-87,TP-LINK_C0BD50,14.43626941,48.98633888,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1588691642000,00:27:19:c2:fa:2e,-78,Racz.opnt,14.30930544,48.80052902,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,42427
1564503461000,00:27:19:c3:00:ea,-84,STARNET-Navarova,14.44055597,48.98336609,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,82447
1564503966000,00:27:19:c4:41:1e,-88,Cervenska,14.43510792,48.98726609,3,[WEP][ESS],,92452
1564503441000,00:27:19:ca:9f:e6,-80,Axmani,14.44078443,48.98339101,4,[WEP][ESS],,62437
1564233049000,00:27:19:d9:f7:84,-78,vochozkovi.opnt,14.31069355,48.80131971,6,[WPA-PSK-CCMP][WPA2-PSK-CCMP-preauth][ESS],,12412
1564232010000,00:27:19:da:01:52,-69,jarmila.opnt,14.31357397,48.80733125,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,112462
1565375085000,00:27:19:da:03:2a,-88,podlahymares,14.31811862,48.81581829,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,102457
1588691606000,00:27:19:da:03:42,-88,kunertova.opnt,14.30860678,48.80050486,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,72442
1564503704000,00:27:19:de:4e:4c,-87,TP-LINK,14.43756665,48.98483869,5,[WEP][ESS],,62437
1564503811000,00:27:19:de:57:e6,-83,Volina,14.43685015,48.98620376,4,[WPA-PSK-TKIP][ESS],,62437
1564503997000,00:27:19:de:5b:08,-73,ENDY,14.4348733,48.98759585,3,[WEP][ESS],,62437
1564504103000,00:27:19:df:c5:c6,-85,Iva,14.43347972,48.98784238,3,[WEP][ESS],,82447
1564503750000,00:27:19:df:ce:8c,-84,markovicovi,14.43731256,48.98548191,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503825000,00:27:19:e0:79:f6,-78,STARNET_Lada,14.43663999,48.98620761,3,[WPA2-PSK-CCMP][ESS],,82447
1564232804000,00:27:19:e1:e0:b8,-71,STARNET_Macova,14.31101106,48.80435496,7,[WPA2-PSK-CCMP-preauth][ESS],,72442
1564504019000,00:27:19:e1:e1:48,-80,TP-LINK_E1E148,14.43476219,48.98789313,3,[ESS],,62437
1564503913000,00:27:19:e1:e9:04,-85,capi,14.43556765,48.98667972,3,[WPA2-PSK-CCMP-preauth][ESS],,72442
1564231901000,00:27:19:e1:ea:28,-73,STARNET-Kovarik,14.31242807,48.80646968,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1588691635000,00:27:19:e2:06:7c,-67,Aja1,14.3091926,48.80047663,7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,112462
1564502749000,00:27:19:e9:b9:3c,-84,poncar,14.44265921,48.98234284,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503768000,00:27:19:ea:f5:60,-81,TP-LINK_EAF560,14.43719201,48.98572874,4,[WEP][ESS],,62437
1564233001000,00:27:19:eb:16:da,-84,WIFI-SANDEROVI,14.3098722,48.8017222,6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503889000,00:27:19:eb:1d:1c,-83,tonys,14.43599547,48.986503,3,[WPA2-PSK-CCMP+TKIP-preauth][ESS],,42427
1564570272000,00:27:19:eb:42:5a,-79,ANTOS,14.47205983,48.98636784,12,[WEP][ESS],,62437
1564233062000,00:27:19:eb:54:d6,-89,PohodaRecepce,14.31092537,48.80121055,11,[WPA2-PSK-CCMP-preauth][ESS],,32422
1564570237000,00:27:19:eb:61:04,-87,Free Wifi Starnet,14.47164708,48.98278489,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,12412
1564503796000,00:27:19:ed:78:de,-84,Zuzanka,14.4370928,48.98617089,4,[WPA2-PSK-CCMP-preauth][ESS],,62437
1564503704000,00:27:19:ed:7a:2e,-86,Domov,14.43756665,48.98483869,5,[WEP][ESS],,102457
1564504660000,00:27:19:ed:81:b2,-90,z2649,14.42604728,48.98760156,3,[WEP][ESS],,62437
1564570554000,00:27:19:ed:89:ac,-86,Klima,14.47744422,49.00564267,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,32422
1564503726000,00:27:19:ed:93:10,-74,PiscesAquarius,14.43744036,48.98516092,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],,62437
1564503948000,00:27:19:ed:a3:76,-88,Denesova,14.43532845,48.98709225,3,[WEP][ESS],,72442
1564503997000,00:27:22:1a:f4:eb,-80,inet4_chocholy15_40,14.4348733,48.98759585,3,[ESS],,-5700
1564503811000,00:27:22:2a:27:77,-88,Trojuhelnik,14.43685015,48.98620376,4,[WPA-PSK-CCMP+TKIP][ESS],,72442
1564570093000,00:27:22:2e:d9:3e,-81,inet4_rudolfovska_b,14.47956525,48.97537795,11,[ESS],,-5180
1564570264000,00:27:22:2e:da:12,-75,inet4_prazska,14.47179034,48.98526847,11,[ESS],,-5600
1564570505000,00:27:22:34:12:d9,-88,LumenZVAS,14.48015261,49.00297564,10,[WPA2-PSK-CCMP][ESS],,-5640
1564504264000,00:27:22:36:73:7f,-81,TSNET.Chlajna5,14.43042516,48.98778585,3,[ESS],,-5500
1564570223000,00:27:22:3e:b1:c6,-78,GomSukl,14.47182038,48.98091292,10,[WEP][ESS],,-5520
1564232555000,00:27:22:40:cb:db,-78,SUPS,14.31562523,48.8063962,6,[WEP][ESS],,-5200
1564569999000,00:27:22:56:25:63,-83,HUSA,14.47929144,48.97276366,7,[ESS],,-5500
1564570352000,00:27:22:7a:a7:ed,-88,STARNET-Plz21-Zach16,14.47431661,48.98931886,11,[ESS],,-5660
1588691513000,00:27:22:96:1b:ba,-90,opennet.spoli5a,14.30711293,48.80034136,3,[ESS],,-5680
1564231721000,00:27:22:a6:99:ef,-66,,14.3132504,48.8057622,3,[WPA2-PSK-CCMP][ESS],,-5260
1564570079000,00:27:22:a6:b2:75,-82,STARNET-Sen2-Sen9,14.47885938,48.97478366,10,[ESS],,-5700
1564570254000,00:27:22:b2:ba:aa,-82,TSNET.IGY,14.47178605,48.98408689,13,[ESS],,-5520
1564231726000,00:27:22:b2:ba:d8,-68,TSNET.PlesivecM5,14.31319733,48.80573335,5,[ESS],,-5520
1564570449000,00:27:22:be:2f:39,-70,bridge,14.48408032,49.00201638,13,[WEP][ESS],,-5580
1565375076000,00:27:22:c0:14:0e,-81,STARNET-300-Pol-436N,14.31796589,48.81586277,3,[ESS],,-5700
1564232411000,00:27:22:c0:d6:b9,-80,WiFi_Cafe_outside,14.31792624,48.80736875,3,[WPA2-PSK-CCMP][ESS],,52432
1565374308000,00:27:22:c2:fa:00,-90,SpeedyLink,14.32077716,48.80894732,3,[WPA2-PSK-CCMP][ESS],,92452
1565375311000,00:27:22:d2:ba:11,-84,mir-su1,14.32155513,48.81527783,3,[WPA2-PSK-CCMP][ESS],,-5300
1565374657000,00:27:22:fd:2d:ff,-88,Nemocnice,14.32237618,48.81284939,3,[WPA2-PSK-CCMP][ESS],,62437
1565374635000,00:27:22:fd:79:11,-88,Nemocnice,14.32217083,48.81257334,4,[WPA2-PSK-CCMP][ESS],,62437
1564570282000,00:3a:99:31:9a:b0,-85,INTERNET-PRAZSKA558,14.47292477,48.98767921,10,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,132472
1564570286000,00:3a:9a:70:d1:f0,-88,INTERNET-PRAZSKA558,14.47326343,48.98816005,11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,12412
1564569985000,00:40:96:56:cc:ab,-89,,14.47955731,48.97259393,11,[ESS],,42427
1588691508000,00:4a:77:62:87:86,-84,Internet,14.30708458,48.80030838,4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,12412
1565374932000,00:4a:77:62:c2:7a,-82,Ucto,14.32006567,48.81506492,5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1565375133000,00:4a:77:63:94:2e,-81,Chaloupka,14.31905442,48.8155457,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,72442
1564570258000,00:4a:77:63:aa:2a,-71,Internet,14.47166461,48.98453578,13,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,62437
1564232193000,00:4f:62:00:88:43,-86,Doma,14.31608732,48.80771182,4,[WEP][ESS],,52432
1564232127000,00:4f:62:07:0b:09,-83,Horska72,14.31500712,48.80780903,6,[WEP][ESS],,112462
1564232782000,00:4f:62:13:29:df,-91,Havana-garden,14.31150808,48.80468816,6,[WPA-PSK-TKIP][ESS],,132472
1564503808000,00:4f:62:25:b9:6c,-79,Fenclova,14.43689363,48.98623047,4,[WEP][ESS],,62437
1565374216000,00:4f:62:26:36:47,-87,TILIA_APPARTMENT,14.32094024,48.80762655,5,[ESS],,102457
1565374910000,00:4f:62:28:2b:7d,-87,ZCKSVA,14.32041424,48.81496336,5,[WEP][ESS],,112462
1565374351000,00:4f:67:04:23:b0,-87,vltavin,14.32034569,48.80947645,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],,112462
1564233044000,00:4f:74:30:7a:54,-78,Liska Siska,14.31056312,48.80136056,6,[WPA2-PSK-TKIP][WPS][ESS],,62437
1564232110000,00:4f:81:01:82:2c,-77,ATHANOR111,14.3147773,48.80779104,4,[WPA2-PSK-CCMP][WPS][ESS],,82447
1564570491000,00:4f:81:01:d3:e2,-88,MK-KAROSARNA,14.48248096,49.00265448,10,[WPA2-PSK-CCMP][ESS],,12412
1564232568000,00:4f:81:01:d4:2e,-89,penzion_antoni_4,14.31534221,48.80640785,11,[WPA-PSK-CCMP][ESS],,52432
1564232110000,00:4f:81:01:d4:76,-83,penzion_antoni,14.3147773,48.80779104,4,[WPA-PSK-CCMP][ESS],,112462
1564570428000,00:4f:81:06:24:f8,-87,naradi_cb,14.48195859,48.99932093,11,[WPA-PSK-TKIP][ESS],,112462
1564232760000,00:4f:81:06:41:06,-74,Egon-terrace,14.31190068,48.8048364,4,[WPA-PSK-TKIP][ESS],,112462
1564570272000,00:4f:81:09:2b:aa,-86,trafira1,14.47205983,48.98636784,12,[WPA2-PSK-CCMP][ESS],,112462
1564231835000,00:72:63:00:5d:2a,-73,Pastouska,14.31219724,48.80576381,3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],,42427
